,Item_ID,AIdent,Branch,How_Heard,Profit
2748,670101,207524,08-Columbus West,Walk-In,117.76
2749,667029,207524,08-Columbus West,Walk-In,69.93
2750,667926,208040,07-Columbus East,Friend/Relative Referral,232.76
2751,669684,208487,09-Lancaster,Friend/Relative Referral,22.08
2752,669546,208487,09-Lancaster,Friend/Relative Referral,23.52
2753,669032,208643,07-Columbus East,Friend/Relative Referral,88.32
2754,669685,209147,09-Lancaster,Friend/Relative Referral,23
2755,674153,209147,09-Lancaster,Friend/Relative Referral,609.9
2756,669787,209296,07-Columbus East,Friend/Relative Referral,2047.92
2757,672263,209420,07-Columbus East,Craigslist,60.72
2758,671756,210182,08-Columbus West,Friend/Relative Referral,1441.64
2759,672509,210248,08-Columbus West,Friend/Relative Referral,29.44
2760,671636,210444,08-Columbus West,Walk-In,137.08
2761,672039,210594,08-Columbus West,Walk-In,1634.84
2762,671731,210622,08-Columbus West,Friend/Relative Referral,234.6
2763,672041,220637,08-Columbus West,Walk-In,7.36
2764,672987,220637,08-Columbus West,Walk-In,353.4608
2765,672988,220637,08-Columbus West,Walk-In,96.976
2766,674359,220637,08-Columbus West,Walk-In,674.728
2767,672425,221140,08-Columbus West,Walk-In,335.8
2768,672428,221149,08-Columbus West,Friend/Relative Referral,116.84
2769,675441,221149,08-Columbus West,Friend/Relative Referral,148.01
2770,677291,223413,07-Columbus East,Friend/Relative Referral,265.88
2771,678336,223413,07-Columbus East,Friend/Relative Referral,138
2772,677290,224270,07-Columbus East,Walk-In,66.24
2773,678199,224987,07-Columbus East,Friend/Relative Referral,224.48
2774,666310,186119,07-Columbus East,Friend/Relative Referral,25.08
2775,666564,186119,07-Columbus East,Friend/Relative Referral,76.37
2776,666599,187041,07-Columbus East,Walk-In,67.1726
2777,666598,187042,07-Columbus East,Friend/Relative Referral,67.0054
2778,667596,207688,08-Columbus West,Friend/Relative Referral,2023.12
2779,670019,208896,09-Lancaster,,2597.87
2780,668962,208896,09-Lancaster,,46.272
2781,670016,209519,09-Lancaster,Other web site,133.76
2782,671647,209519,09-Lancaster,Other web site,155.6775
2783,671238,209937,09-Lancaster,Other web site,1573.77
2784,671245,209962,09-Lancaster,Craigslist,2213.31
2785,673247,210097,09-Lancaster,Indeed,1707.53
2786,670939,210097,09-Lancaster,Indeed,452.2
2787,671248,210283,09-Lancaster,Other web site,2156.88
2788,671239,210389,09-Lancaster,Zip Recruiter,2007.1106
2789,671187,210425,09-Lancaster,,39.71
2790,671246,210435,09-Lancaster,,966.625
2791,673250,220848,09-Lancaster,Walk-In,50.16
2792,672146,220848,09-Lancaster,Walk-In,192.16
2793,673202,220992,09-Lancaster,Friend/Relative Referral,125.4
2794,672853,221631,09-Lancaster,Other web site,830.775
2795,676640,221952,09-Lancaster,Indeed,300.96
2796,674154,221952,09-Lancaster,Indeed,627
2797,677187,223633,08-Columbus West,Zip Recruiter,436.81
2798,678111,224881,07-Columbus East,Friend/Relative Referral,207.2304
2799,677672,222359,12-Chicago,Walk-In,209.884
2800,677673,224571,12-Chicago,,70.9699
2801,677899,224947,12-Chicago,Indeed,11.49
2802,677900,224948,12-Chicago,Indeed,11.49
2803,663758,184633,10-West Chester,Friend/Relative Referral,48.84
2804,663766,184635,10-West Chester,Indeed,48.84
2805,665063,184635,10-West Chester,Indeed,0
2806,666067,184635,10-West Chester,Indeed,4.5
2807,663765,184671,10-West Chester,Friend/Relative Referral,130.24
2808,665491,184671,10-West Chester,Friend/Relative Referral,187.22
2809,663762,184673,10-West Chester,,32.56
2810,669221,185676,08-Columbus West,Walk-In,1221.4258
2811,665131,185676,08-Columbus West,Walk-In,1273.635
2812,669205,208105,08-Columbus West,Craigslist,230.887
2813,677473,208321,08-Columbus West,Friend/Relative Referral,129.1326
2814,670265,208321,08-Columbus West,Friend/Relative Referral,328.89
2815,677569,208321,08-Columbus West,Friend/Relative Referral,117.99
2816,672469,209919,08-Columbus West,Friend/Relative Referral,15.4795
2817,675245,220846,08-Columbus West,Craigslist,55.3159
2818,673059,221105,08-Columbus West,Other web site,1374.0574
2819,673916,221535,08-Columbus West,Friend/Relative Referral,26.11
2820,674345,221535,08-Columbus West,Friend/Relative Referral,362.8911
2821,677812,223768,08-Columbus West,Walk-In,367.7407
2822,677472,223974,08-Columbus West,Other web site,449.2785
2823,677471,224134,08-Columbus West,Walk-In,152.1094
2824,677831,224437,08-Columbus West,Other web site,533.3154
2825,671667,185172,12-Chicago,Friend/Relative Referral,514.9881
2826,675135,185172,12-Chicago,Friend/Relative Referral,196.2499
2827,664711,185172,12-Chicago,Friend/Relative Referral,300.3
2828,668035,185499,12-Chicago,Friend/Relative Referral,251.4138
2829,664605,185499,12-Chicago,Friend/Relative Referral,38.28
2830,668217,185499,12-Chicago,Friend/Relative Referral,30.305
2831,667363,185499,12-Chicago,Friend/Relative Referral,110.197
2832,667113,186240,12-Chicago,Friend/Relative Referral,1296.7812
2833,666165,186240,12-Chicago,Friend/Relative Referral,446.3204
2834,674873,186240,12-Chicago,Friend/Relative Referral,885.0278
2835,667118,186536,12-Chicago,,1490.6595
2836,665973,186536,12-Chicago,,374.2617
2837,674875,186536,12-Chicago,,1058.0415
2838,667121,186643,12-Chicago,Friend/Relative Referral,1340.559
2839,666211,186643,12-Chicago,Friend/Relative Referral,267.8121
2840,674876,186643,12-Chicago,Friend/Relative Referral,1002.0694
2841,668328,186768,12-Chicago,Walk-In,47.19
2842,667259,186778,12-Chicago,Friend/Relative Referral,1523.2569
2843,674877,186778,12-Chicago,Friend/Relative Referral,798.372
2844,677235,186797,09-Lancaster,Zip Recruiter,71.511
2845,667116,187029,12-Chicago,Friend/Relative Referral,725.4555
2846,666640,187029,12-Chicago,Friend/Relative Referral,159.3103
2847,667796,187075,12-Chicago,Indeed,58.08
2848,667396,187199,12-Chicago,,27.1161
2849,667229,187199,12-Chicago,,104.596
2850,668290,207529,12-Chicago,Walk-In,58.08
2851,668329,207986,12-Chicago,Walk-In,63.525
2852,668272,208074,12-Chicago,Friend/Relative Referral,1172.7441
2853,674878,208074,12-Chicago,Friend/Relative Referral,1079.8875
2854,668276,208088,12-Chicago,,171.5175
2855,668283,208103,12-Chicago,,171.4086
2856,672518,210470,12-Chicago,Craigslist,18.15
2857,677014,221959,07-Columbus East,Friend/Relative Referral,18.15
2858,677087,222481,07-Columbus East,Indeed,172.9695
2859,675988,222481,07-Columbus East,Indeed,167.4464
2860,677236,222787,07-Columbus East,Advanced Careers,128.139
2861,675965,222951,07-Columbus East,Walk-In,176.9625
2862,675945,222964,07-Columbus East,Craigslist,29.04
2863,675949,223013,07-Columbus East,Walk-In,328.515
2864,676889,223588,07-Columbus East,Friend/Relative Referral,32.67
2865,677227,223632,08-Columbus West,Craigslist,27.1524
2866,676887,223653,07-Columbus East,Friend/Relative Referral,987.7956
2867,677228,224117,07-Columbus East,Friend/Relative Referral,74.3061
2868,677341,224120,08-Columbus West,Friend/Relative Referral,127.5945
2869,677225,224121,07-Columbus East,Indeed,156.9612
2870,677237,224125,07-Columbus East,Friend/Relative Referral,101.7126
2871,677008,224149,07-Columbus East,Indeed,29.2941
2872,677005,224155,07-Columbus East,Craigslist,482.9352
2873,677229,224170,07-Columbus East,Friend/Relative Referral,25.41
2874,677006,224177,07-Columbus East,Walk-In,686.9049
2875,677238,224202,07-Columbus East,Friend/Relative Referral,101.4585
2876,677241,224211,07-Columbus East,Friend/Relative Referral,19.8924
2877,677240,224215,07-Columbus East,Walk-In,127.5219
2878,677246,224238,08-Columbus West,Walk-In,129.954
2879,677245,224240,07-Columbus East,Friend/Relative Referral,54.2685
2880,664314,184823,05-Elyria,Other web site,63.36
2881,665492,185508,10-West Chester,Indeed,0
2882,665059,185508,10-West Chester,Indeed,0
2883,666063,185508,10-West Chester,Indeed,4.5
2884,666079,185508,10-West Chester,Indeed,62.028
2885,665011,185694,08-Columbus West,,1003.86
2886,665350,185860,08-Columbus West,Walk-In,3529.0728
2887,667842,186624,08-Columbus West,,1229.58
2888,665935,186624,08-Columbus West,,729.54
2889,667742,207314,05-Elyria,Friend/Relative Referral,2197.8
2890,669669,208265,08-Columbus West,Friend/Relative Referral,35.64
2891,670793,208265,08-Columbus West,Friend/Relative Referral,7.92
2892,669664,208920,07-Columbus East,Walk-In,39.6
2893,669662,208922,08-Columbus West,Craigslist,39.6
2894,677986,222972,06-Akron,Walk-In,452.43
2895,678451,224540,06-Akron,Friend/Relative Referral,280.17
2896,677383,224540,06-Akron,Friend/Relative Referral,21.28
2897,678286,184693,05-Elyria,,138
2898,663964,184693,05-Elyria,,3875.975
2899,664868,184660,05-Elyria,Friend/Relative Referral,2157.5925
2900,666636,186641,05-Elyria,Zip Recruiter,1797.075
2901,666229,185597,05-Elyria,Indeed,1024.002
2902,665741,186287,05-Elyria,Indeed,34.3
2903,668167,207980,05-Elyria,Indeed,17.15
2904,672573,185719,10-West Chester,Friend/Relative Referral,7.2
2905,665688,185719,10-West Chester,Friend/Relative Referral,92.4
2906,673774,209491,11-Florence,Friend/Relative Referral,57.6
2907,673781,209699,10-West Chester,Indeed,41.4
2908,671796,209699,10-West Chester,Indeed,25.025
2909,672568,220930,11-Florence,Friend/Relative Referral,55.8
2910,673632,220930,11-Florence,Friend/Relative Referral,83.235
2911,672570,220933,11-Florence,,45
2912,673779,221843,11-Florence,Walk-In,28.8
2913,677690,224440,11-Florence,Craigslist,28.8
2914,677691,224441,11-Florence,Friend/Relative Referral,28.8
2915,665682,184139,10-West Chester,Friend/Relative Referral,321.3595
2916,663188,184139,10-West Chester,Friend/Relative Referral,241.5
2917,672091,184369,12-Chicago,Flyer,47.971
2918,665490,184369,12-Chicago,Flyer,1135.68
2919,673707,184369,12-Chicago,Flyer,69.875
2920,663438,184369,12-Chicago,Flyer,420.128
2921,669270,184376,11-Florence,Craigslist,78.925
2922,676775,184731,12-Chicago,,805.9205
2923,666757,184737,11-Florence,Craigslist,56.7875
2924,665613,184774,12-Chicago,,215.6
2925,663678,184774,12-Chicago,,221.25
2926,664479,185308,06-Akron,,2395.47
2927,670925,185308,06-Akron,,413.424
2928,672813,185308,06-Akron,,787.86
2929,668353,185366,11-Florence,,2722.0655
2930,668354,185367,11-Florence,,2732.5375
2931,665685,185373,10-West Chester,Zip Recruiter,191.5375
2932,669754,185578,10-West Chester,,30.8
2933,672095,185580,12-Chicago,Walk-In,764.764
2934,665627,185580,12-Chicago,Walk-In,1333.465
2935,665681,185718,10-West Chester,Indeed,199.2375
2936,666044,185718,10-West Chester,Indeed,28.64
2937,665684,185725,10-West Chester,Indeed,443.443
2938,666751,185730,10-West Chester,Indeed,344.575
2939,665801,185730,10-West Chester,Indeed,25.12
2940,669269,185765,11-Florence,Craigslist,87.5875
2941,665686,185863,10-West Chester,Friend/Relative Referral,92.4
2942,672458,185922,08-Columbus West,Other web site,377.1845
2943,675987,185922,08-Columbus West,Other web site,29.997
2944,665191,185939,06-Akron,Friend/Relative Referral,2440.13
2945,674164,185939,06-Akron,Friend/Relative Referral,183.68
2946,669380,186227,07-Columbus East,Walk-In,721.567
2947,675458,186227,07-Columbus East,Walk-In,346.7904
2948,666300,186257,07-Columbus East,Other web site,184.492
2949,671614,186257,07-Columbus East,Other web site,770.9625
2950,674958,186257,07-Columbus East,Other web site,1363.8625
2951,670949,186265,10-West Chester,Walk-In,173.25
2952,673216,186352,12-Chicago,Friend/Relative Referral,1705.627
2953,665780,186352,12-Chicago,Friend/Relative Referral,949.65
2954,673217,186353,12-Chicago,Friend/Relative Referral,1701.161
2955,665781,186353,12-Chicago,Friend/Relative Referral,940.55
2956,667326,186396,10-West Chester,Walk-In,175.175
2957,672099,186399,12-Chicago,Walk-In,1311.156
2958,665844,186399,12-Chicago,Walk-In,1234.59
2959,669760,186417,11-Florence,,25.025
2960,670931,186417,11-Florence,,27.23
2961,668364,186417,11-Florence,,3.6
2962,672104,186512,12-Chicago,Friend/Relative Referral,490.2205
2963,665846,186512,12-Chicago,Friend/Relative Referral,1074.185
2964,670812,186512,12-Chicago,Friend/Relative Referral,161
2965,673652,186512,12-Chicago,Friend/Relative Referral,24.375
2966,667935,186761,06-Akron,Craigslist,555.94
2967,666592,186761,06-Akron,Craigslist,60.48
2968,669498,186907,07-Columbus East,Friend/Relative Referral,49.742
2969,668971,186907,07-Columbus East,Friend/Relative Referral,42.28
2970,666752,186952,10-West Chester,Indeed,19.25
2971,666754,186961,10-West Chester,Walk-In,170.555
2972,666750,186962,10-West Chester,Walk-In,170.632
2973,667321,187110,11-Florence,Friend/Relative Referral,61.6
2974,669266,187110,11-Florence,Friend/Relative Referral,57.28
2975,672754,187171,11-Florence,,414.8375
2976,667279,187171,11-Florence,,328.44
2977,672751,187172,11-Florence,,110.6875
2978,667275,187172,11-Florence,,32.2
2979,667021,207251,06-Akron,Craigslist,1389.85
2980,672817,207251,06-Akron,Craigslist,445.9
2981,669402,207391,06-Akron,Indeed,2341.7625
2982,669756,207886,11-Florence,Walk-In,52.9375
2983,670928,207886,11-Florence,Walk-In,87.525
2984,670951,207906,10-West Chester,,219.45
2985,668724,207969,10-West Chester,Walk-In,1339.8
2986,668723,207970,10-West Chester,Craigslist,1032.7625
2987,668347,208235,10-West Chester,Zip Recruiter,981.365
2988,668356,208245,10-West Chester,Friend/Relative Referral,2435.8565
2989,668358,208254,10-West Chester,,481.25
2990,669267,208404,10-West Chester,Walk-In,65.45
2991,669753,208786,10-West Chester,Friend/Relative Referral,119.35
2992,670922,209015,07-Columbus East,Walk-In,662.585
2993,669781,209140,10-West Chester,Craigslist,319.55
2994,672732,209140,10-West Chester,Craigslist,136.04
2995,669782,209200,10-West Chester,Friend/Relative Referral,128.0125
2996,670956,209207,12-Chicago,,325.094
2997,669943,209207,12-Chicago,,50.736
2998,670955,209208,12-Chicago,,325.094
2999,669942,209208,12-Chicago,,53.312
3000,672629,209353,11-Florence,Walk-In,25.025
3001,670944,209450,10-West Chester,Indeed,25.9875
3002,670932,209450,10-West Chester,Indeed,89.47
3003,670947,209615,10-West Chester,Friend/Relative Referral,292.6
3004,672102,209622,12-Chicago,,366.058
3005,674343,209622,12-Chicago,,2079.98
3006,671151,209622,12-Chicago,,25.52
3007,670810,209622,12-Chicago,,200.06
3008,673717,209622,12-Chicago,,24.375
3009,672725,209622,12-Chicago,,45.9396
3010,674144,209663,12-Chicago,Friend/Relative Referral,30.8
3011,672154,209690,07-Columbus East,Walk-In,490.6825
3012,671793,209702,10-West Chester,Friend/Relative Referral,321.475
3013,672116,209772,12-Chicago,,208.516
3014,673731,209772,12-Chicago,,5.37
3015,670845,209772,12-Chicago,,51.884
3016,671945,209772,12-Chicago,,8.624
3017,672217,209869,12-Chicago,Indeed,118.6955
3018,675862,209869,12-Chicago,Indeed,47.125
3019,670589,209993,12-Chicago,Walk-In,406.1365
3020,672111,210211,12-Chicago,Craigslist,30.8
3021,673981,210211,12-Chicago,Craigslist,73.125
3022,672085,210282,10-West Chester,Friend/Relative Referral,641.9875
3023,675920,210282,10-West Chester,Friend/Relative Referral,139.986
3024,672637,210336,10-West Chester,Indeed,680.4875
3025,671761,210375,12-Chicago,Craigslist,30.8
3026,671763,210377,12-Chicago,Craigslist,30.8
3027,671760,210378,12-Chicago,Craigslist,30.8
3028,672638,210600,10-West Chester,Friend/Relative Referral,402.325
3029,672235,210614,12-Chicago,Friend/Relative Referral,215.8695
3030,672049,210614,12-Chicago,Friend/Relative Referral,140.3776
3031,672675,220678,07-Columbus East,Friend/Relative Referral,31.7625
3032,672760,220693,10-West Chester,Other web site,25.9875
3033,674264,220693,10-West Chester,Other web site,3.6
3034,672627,220706,11-Florence,Friend/Relative Referral,84.7
3035,672628,220739,11-Florence,Friend/Relative Referral,55.825
3036,672630,220792,11-Florence,Friend/Relative Referral,113.575
3037,672746,220842,10-West Chester,Zip Recruiter,25.9875
3038,672748,220857,10-West Chester,Friend/Relative Referral,16.3625
3039,672750,220866,10-West Chester,Walk-In,285.8625
3040,672219,220881,12-Chicago,,148.61
3041,672212,220908,12-Chicago,,1596.7875
3042,672214,220919,12-Chicago,Friend/Relative Referral,122.5455
3043,675863,220919,12-Chicago,Friend/Relative Referral,47.125
3044,672752,220921,10-West Chester,Craigslist,82.775
3045,672118,220985,12-Chicago,,266.6125
3046,672483,220985,12-Chicago,,377.5695
3047,673211,220995,12-Chicago,Friend/Relative Referral,466.5045
3048,672455,220995,12-Chicago,Friend/Relative Referral,73.125
3049,672767,221196,10-West Chester,Indeed,128.975
3050,673032,221199,10-West Chester,Indeed,220.4125
3051,672488,221207,12-Chicago,,56.133
3052,672775,221493,11-Florence,Friend/Relative Referral,51.975
3053,673620,221628,10-West Chester,Friend/Relative Referral,103.95
3054,674267,221628,10-West Chester,Friend/Relative Referral,528.22
3055,673178,221725,12-Chicago,Walk-In,86.625
3056,674202,221938,12-Chicago,Indeed,1708.7455
3057,678433,222021,12-Chicago,Other web site,28.875
3058,674406,222081,12-Chicago,Zip Recruiter,432.0085
3059,673928,222173,08-Columbus West,Indeed,15.2075
3060,678460,222273,12-Chicago,Newspaper Ad,30.8
3061,674143,222342,12-Chicago,,9.625
3062,675079,222626,07-Columbus East,Friend/Relative Referral,7.7
3063,675265,222777,07-Columbus East,Friend/Relative Referral,256.9875
3064,677066,222777,07-Columbus East,Friend/Relative Referral,320.4333
3065,676784,222873,12-Chicago,Walk-In,488.642
3066,676137,222873,12-Chicago,Walk-In,65
3067,675971,223138,12-Chicago,,1119.3875
3068,676416,223255,08-Columbus West,Walk-In,221.1055
3069,677331,223342,12-Chicago,,96.712
3070,676656,223342,12-Chicago,,118
3071,676419,223421,07-Columbus East,Walk-In,69.0305
3072,676768,223667,12-Chicago,Craigslist,802.6865
3073,676773,223767,12-Chicago,Indeed,30.1455
3074,676782,223881,12-Chicago,Indeed,154
3075,676783,223963,12-Chicago,,9.086
3076,676764,223964,12-Chicago,Indeed,30.8
3077,677984,223964,12-Chicago,Indeed,310.8875
3078,676736,223965,12-Chicago,Indeed,30.8
3079,677985,223965,12-Chicago,Indeed,310.8875
3080,676785,223985,12-Chicago,,30.1455
3081,677332,224131,12-Chicago,Craigslist,125.8565
3082,678463,224991,12-Chicago,Indeed,169.4
3083,678462,225190,12-Chicago,Indeed,261.8
3084,678464,225244,12-Chicago,Craigslist,112.2275
3085,678466,225295,12-Chicago,Walk-In,67.375
3086,678467,225297,12-Chicago,Walk-In,67.375
3087,670834,186890,05-Elyria,,43.2
3088,678370,186890,05-Elyria,,129.375
3089,666531,186890,05-Elyria,,108.63
3090,670836,209833,05-Elyria,Walk-In,2910
3091,677645,222424,05-Elyria,,480
3092,676350,222424,05-Elyria,,452.575
3093,675221,222424,05-Elyria,,72.75
3094,675273,222424,05-Elyria,,62.1
3095,675274,222424,05-Elyria,,46.575
3096,677643,224122,05-Elyria,Friend/Relative Referral,86.4
3097,677863,224503,05-Elyria,Walk-In,388.8
3098,675364,185271,12-Chicago,,1165.01
3099,664729,185271,12-Chicago,,1952.9
3100,675365,208048,12-Chicago,,1112.65
3101,667954,208048,12-Chicago,,718.325
3102,671828,208048,12-Chicago,,498.55
3103,672324,208068,08-Columbus West,Craigslist,20.57
3104,668040,208068,08-Columbus West,Craigslist,315.6192
3105,676836,208270,08-Columbus West,Friend/Relative Referral,139.6142
3106,670899,209426,07-Columbus East,Friend/Relative Referral,83.215
3107,671706,210414,08-Columbus West,Walk-In,1983.135
3108,672831,221125,08-Columbus West,Friend/Relative Referral,269.28
3109,674191,222220,07-Columbus East,,38.335
3110,674190,222222,07-Columbus East,,37.4
3111,677989,224600,07-Columbus East,Indeed,188.87
3112,678444,225157,08-Columbus West,Friend/Relative Referral,160.82
3113,675446,207309,06-Akron,Newspaper Ad,366.275
3114,669474,207309,06-Akron,Newspaper Ad,747.3375
3115,667132,207309,06-Akron,Newspaper Ad,420.455
3116,677130,207309,06-Akron,Newspaper Ad,402.93
3117,664250,184866,03-Independence,Other web site,134.4
3118,666715,184866,03-Independence,Other web site,384.0432
3119,664019,184901,06-Akron,,3717
3120,664859,185316,06-Akron,Zip Recruiter,12.6
3121,665903,186418,06-Akron,Indeed,402.15
3122,666311,186817,06-Akron,Walk-In,3299.52
3123,673960,207665,03-Independence,,1040.55
3124,677260,207708,03-Independence,Friend/Relative Referral,551.25
3125,668416,208464,06-Akron,Craigslist,295.68
3126,668634,208649,03-Independence,Indeed,1008
3127,670360,209684,06-Akron,Indeed,1013.25
3128,675679,209684,06-Akron,Indeed,970.88
3129,677261,221847,03-Independence,Indeed,417.9
3130,678089,222430,06-Akron,Indeed,394.8
3131,675263,222573,06-Akron,Craigslist,1370.04
3132,675883,223103,06-Akron,Craigslist,29.4
3133,676484,223683,06-Akron,Walk-In,1123.5
3134,677545,224657,06-Akron,Friend/Relative Referral,151.2
3135,678289,224978,06-Akron,Friend/Relative Referral,302.4
3136,677317,186393,05-Elyria,Walk-In,37.6
3137,666230,186393,05-Elyria,Walk-In,1242.3
3138,677036,207719,05-Elyria,,446.5
3139,674941,207719,05-Elyria,,90
3140,677870,224655,05-Elyria,Walk-In,316.075
3141,664808,185414,05-Elyria,,1935.99
3142,663349,184199,11-Florence,Craigslist,218.7075
3143,663347,184233,11-Florence,Friend/Relative Referral,58.08
3144,675243,184302,08-Columbus West,Friend/Relative Referral,112.53
3145,667736,184302,08-Columbus West,Friend/Relative Referral,117.425
3146,663345,184366,11-Florence,Friend/Relative Referral,643.4175
3147,663405,184415,11-Florence,Other web site,2326.83
3148,663878,184449,11-Florence,Friend/Relative Referral,2255.1375
3149,664192,184535,11-Florence,,87.12
3150,663876,184631,11-Florence,,1975.6275
3151,664193,184716,11-Florence,,2863.1625
3152,664819,184835,11-Florence,Friend/Relative Referral,39.93
3153,664182,184835,11-Florence,Friend/Relative Referral,1046.255
3154,664195,184895,11-Florence,Friend/Relative Referral,166.98
3155,664577,184895,11-Florence,Friend/Relative Referral,194.504
3156,664347,184911,14-Louisville,Other web site,77.1375
3157,664346,184912,14-Louisville,Craigslist,77.1375
3158,664348,184913,14-Louisville,Craigslist,77.1375
3159,664350,184929,14-Louisville,Indeed,18.15
3160,664355,184950,14-Louisville,Indeed,594.0132
3161,664354,184952,14-Louisville,Indeed,322.5618
3162,664688,184957,14-Louisville,Indeed,114.345
3163,665668,184972,14-Louisville,Craigslist,52.8891
3164,664825,185011,11-Florence,Craigslist,11.7975
3165,665246,185011,11-Florence,Craigslist,10.74
3166,664004,185018,11-Florence,Friend/Relative Referral,1969.275
3167,664351,185036,14-Louisville,,30.855
3168,664353,185037,14-Louisville,Flyer,98.4819
3169,664352,185038,14-Louisville,Flyer,212.1735
3170,664686,185040,14-Louisville,Flyer,460.3566
3171,664188,185054,11-Florence,Friend/Relative Referral,232.32
3172,664685,185095,14-Louisville,Friend/Relative Referral,196.5645
3173,664683,185122,14-Louisville,Craigslist,107.1213
3174,664374,185127,14-Louisville,Friend/Relative Referral,140.2269
3175,664687,185205,14-Louisville,Friend/Relative Referral,72.6
3176,664571,185407,11-Florence,Craigslist,1916.64
3177,664407,185428,11-Florence,Friend/Relative Referral,87.12
3178,664418,185437,11-Florence,Friend/Relative Referral,29.04
3179,665672,185759,14-Louisville,Indeed,19.0575
3180,665310,185787,14-Louisville,Friend/Relative Referral,156.6708
3181,668993,185830,08-Columbus West,Craigslist,2791.47
3182,675231,185870,11-Florence,Walk-In,177.87
3183,665123,185924,11-Florence,Craigslist,1374.8625
3184,665315,185967,14-Louisville,Craigslist,32.67
3185,665914,186005,08-Columbus West,Friend/Relative Referral,3985.74
3186,665915,186005,08-Columbus West,Friend/Relative Referral,392.04
3187,665909,186007,08-Columbus West,Friend/Relative Referral,2804.175
3188,665665,186026,14-Louisville,Monster.com,37.5705
3189,665671,186055,14-Louisville,Craigslist,400.8609
3190,665666,186059,14-Louisville,Friend/Relative Referral,506.7117
3191,665670,186075,14-Louisville,,74.415
3192,665896,186083,11-Florence,Craigslist,174.24
3193,668496,186083,11-Florence,Craigslist,57.28
3194,665894,186087,11-Florence,Craigslist,1991.9625
3195,665895,186089,11-Florence,Craigslist,174.24
3196,668495,186089,11-Florence,Craigslist,57.28
3197,666827,186235,14-Louisville,Craigslist,3.63
3198,665892,186315,11-Florence,Friend/Relative Referral,2006.4825
3199,665889,186366,11-Florence,Friend/Relative Referral,1110.78
3200,665745,186388,14-Louisville,Advanced Careers,110.2794
3201,666035,186402,14-Louisville,Craigslist,89.4795
3202,666032,186403,14-Louisville,Craigslist,89.298
3203,665893,186413,11-Florence,Friend/Relative Referral,1897.5825
3204,668876,186488,08-Columbus West,Friend/Relative Referral,88.0275
3205,666379,186664,14-Louisville,Craigslist,15.0645
3206,666013,186680,11-Florence,Friend/Relative Referral,260.4525
3207,666284,186700,11-Florence,Friend/Relative Referral,874.83
3208,673926,186717,11-Florence,Craigslist,144.2925
3209,666683,186779,11-Florence,Friend/Relative Referral,2782.395
3210,667366,186932,11-Florence,Friend/Relative Referral,230.505
3211,666376,186936,14-Louisville,Indeed,582.7239
3212,667144,187090,03-Independence,Friend/Relative Referral,543.5925
3213,666545,187108,14-Louisville,Friend/Relative Referral,281.688
3214,666674,187174,14-Louisville,Craigslist,325.248
3215,666548,187187,14-Louisville,Other web site,79.8237
3216,666549,187188,14-Louisville,Other web site,32.2344
3217,666550,187191,14-Louisville,Friend/Relative Referral,428.703
3218,666673,207259,14-Louisville,Craigslist,26.862
3219,666676,207291,14-Louisville,Craigslist,61.71
3220,666675,207292,14-Louisville,Craigslist,61.5648
3221,667357,207323,14-Louisville,Craigslist,224.8422
3222,667356,207324,14-Louisville,Craigslist,224.7696
3223,669200,207561,08-Columbus West,Friend/Relative Referral,2001.5094
3224,668273,207673,08-Columbus West,Friend/Relative Referral,3867.765
3225,669207,207740,08-Columbus West,Walk-In,84.7605
3226,668085,207740,08-Columbus West,Walk-In,80.949
3227,667365,207780,11-Florence,Friend/Relative Referral,128.865
3228,667367,207781,11-Florence,Friend/Relative Referral,197.835
3229,668451,207789,11-Florence,Friend/Relative Referral,505.4775
3230,669209,207913,08-Columbus West,Friend/Relative Referral,171.336
3231,668291,207913,08-Columbus West,Friend/Relative Referral,128.37
3232,676747,208193,14-Louisville,Indeed,188.2155
3233,676748,208194,14-Louisville,Indeed,188.1066
3234,668526,208196,14-Louisville,Indeed,116.886
3235,670375,208234,08-Columbus West,Friend/Relative Referral,116.16
3236,669361,208359,14-Louisville,Indeed,52.998
3237,669698,208429,08-Columbus West,Friend/Relative Referral,1501.9125
3238,677715,208429,08-Columbus West,Friend/Relative Referral,171.2
3239,668906,208544,14-Louisville,Walk-In,26.2449
3240,668915,208545,14-Louisville,Friend/Relative Referral,150.3183
3241,669288,208550,11-Florence,Friend/Relative Referral,1070.85
3242,668666,208792,11-Florence,Friend/Relative Referral,300.3825
3243,670205,209008,14-Louisville,Walk-In,11.1441
3244,670122,209269,11-Florence,Walk-In,512.7375
3245,671732,210163,08-Columbus West,Friend/Relative Referral,2129.9025
3246,672126,210166,08-Columbus West,Craigslist,1981.98
3247,671841,210212,11-Florence,Friend/Relative Referral,94.38
3248,678234,221007,14-Louisville,Craigslist,14.52
3249,673544,221055,08-Columbus West,Friend/Relative Referral,794.97
3250,676842,221337,08-Columbus West,Walk-In,83.49
3251,674067,221570,08-Columbus West,Walk-In,32.67
3252,674381,222033,11-Florence,,145.2
3253,674384,222123,11-Florence,Walk-In,323.9775
3254,675938,222123,11-Florence,Walk-In,25.696
3255,676844,222167,08-Columbus West,Walk-In,824.1915
3256,676847,222168,08-Columbus West,Walk-In,824.3367
3257,673932,222169,11-Florence,Friend/Relative Referral,23.595
3258,675617,222237,08-Columbus West,Indeed,1252.35
3259,673931,222250,11-Florence,Friend/Relative Referral,23.595
3260,674252,222405,11-Florence,Walk-In,414.7275
